ID,Pos,Department,Stage,Stage_class,Application_date,App_source,Qualification,Experience,Type,Offer_taken,Conf_Date,Recency,Event
23375,Associate Software Developer,Engineering,New Application,0,08-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
23580,Associate Software Developer,Engineering,New Application,0,10-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
23786,Associate Software Developer,Engineering,New Application,0,19-03-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
23993,Associate Software Developer,Engineering,New Application,0,01-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
24201,Associate Software Developer,Engineering,New Application,0,08-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
24410,Associate Software Developer,Engineering,New Application,0,04-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
24526,Associate Relationship Manager,Sales,Offer Sent,1,24-08-2016,Campus Job Board,Bachelors,0,Campus,Offer Accepted,08-12-2016,106,1
24620,Associate Software Developer,Engineering,New Application,0,03-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
24831,Associate Software Developer,Engineering,New Application,0,01-11-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
25043,Associate Software Developer,Engineering,New Application,0,29-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
25256,Associate Software Developer,Engineering,New Application,0,24-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
25470,Associate Software Developer,Engineering,New Application,0,07-10-2016,Career Fair,Bachelors,2,Campus,Not avaliable,#N/A,--,9
25495,Business Operations Manager,Operations,Offer Sent,1,03-03-2017,Agency,Masters,6,Experienced,Offer Declined,15-04-2017,43,0
25685,Associate Software Developer,Engineering,New Application,0,23-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
25901,Associate Software Developer,Engineering,New Application,0,26-02-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
26118,Associate Software Developer,Engineering,New Application,0,28-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
26336,Associate Software Developer,Engineering,New Application,0,06-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
26414,Sr. Product Manager,Product,Offer Sent,1,07-02-2018,Agency,Bachelors,6,Experienced,Offer Accepted,20-03-2018,41,1
26555,Associate Software Developer,Engineering,New Application,0,27-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
26772,IT Analyst,IT,Offer Sent,1,18-09-2017,Campus Event,Bachelors,0,Campus,Offer Accepted,29-10-2017,41,1
26775,Associate Software Developer,Engineering,New Application,0,30-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
26996,Associate Software Developer,Engineering,New Application,0,04-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
27058,Sr. Software Engineer,Engineering,Offer Sent,1,27-07-2018,Advertisement,Bachelors,13,Experienced,Offer Declined,05-09-2018,40,0
27218,Associate Software Developer,Engineering,New Application,0,09-10-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
27441,Associate Software Developer,Engineering,New Application,0,14-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
27665,Associate Software Developer,Engineering,New Application,0,04-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
27890,Associate Software Developer,Engineering,New Application,0,25-09-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
28116,Associate Software Developer,Engineering,New Application,0,20-03-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
28343,Associate Software Developer,Engineering,New Application,0,20-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
28571,Associate Software Developer,Engineering,New Application,0,22-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
28800,Associate Software Developer,Engineering,New Application,0,19-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
29030,Associate Software Developer,Engineering,New Application,0,09-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
29261,Associate Software Developer,Engineering,New Application,0,02-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
29493,Associate Software Developer,Engineering,New Application,0,26-03-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
29726,Associate Software Developer,Engineering,New Application,0,19-02-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
29960,Associate Software Developer,Engineering,New Application,0,28-12-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
30195,Associate Software Developer,Engineering,New Application,0,31-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
30431,Associate Software Developer,Engineering,New Application,0,03-03-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
30668,Associate Software Developer,Engineering,New Application,0,27-10-2018,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
30742,Sr. Product Manager,Product,Offer Sent,1,19-09-2018,Agency,Bachelors,8,Experienced,Offer Declined,30-10-2018,41,0
30906,Associate Software Developer,Engineering,New Application,0,23-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
31145,Associate Software Developer,Engineering,New Application,0,13-11-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
31385,Associate Software Developer,Engineering,New Application,0,10-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
31626,Associate Software Developer,Engineering,New Application,0,06-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
31868,Associate Software Developer,Engineering,New Application,0,20-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
32111,Associate Software Developer,Engineering,New Application,0,27-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
32355,Associate Software Developer,Engineering,New Application,0,02-12-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
32600,Associate Software Developer,Engineering,New Application,0,12-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
32846,Associate Software Developer,Engineering,New Application,0,29-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
33093,Associate Software Developer,Engineering,New Application,0,13-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
33341,Associate Software Developer,Engineering,New Application,0,18-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
33493,Operations Coordinator,Operations,Offer Sent,1,09-08-2017,Website,Bachelors,0,Campus,Offer Accepted,15-09-2017,37,1
33590,Associate Software Developer,Engineering,New Application,0,03-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
33840,Associate Software Developer,Engineering,New Application,0,21-03-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
34091,Associate Software Developer,Engineering,New Application,0,26-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
34343,Associate Software Developer,Engineering,New Application,0,08-03-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
34596,Associate Software Developer,Engineering,New Application,0,01-12-2016,Campus Job Board,Bachelors,1,Campus,Not avaliable,#N/A,--,9
34850,Associate Software Developer,Engineering,New Application,0,10-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
35092,Associate Product Manager,Product,Offer Sent,1,26-08-2016,Campus Job Board,Bachelors,0,Campus,Offer Declined,21-10-2016,56,0
35105,Associate Software Developer,Engineering,New Application,0,05-09-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
35289,Sr. Product Manager,Product,Offer Sent,1,07-05-2018,Agency,Bachelors,3,Experienced,Offer Accepted,21-06-2018,45,1
35361,Associate Software Developer,Engineering,New Application,0,21-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
35377,Business Operations Manager,Operations,Offer Sent,1,20-01-2018,Website,Bachelors,7,Experienced,Offer Accepted,06-03-2018,45,1
35618,Associate Software Developer,Engineering,New Application,0,19-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
35876,Associate Software Developer,Engineering,New Application,0,02-10-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
36135,Associate Software Developer,Engineering,New Application,0,18-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
36395,Associate Software Developer,Engineering,New Application,0,22-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
36656,Associate Software Developer,Engineering,New Application,0,11-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
36918,Associate Software Developer,Engineering,New Application,0,28-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
37181,Associate Software Developer,Engineering,New Application,0,16-03-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
37445,Associate Software Developer,Engineering,New Application,0,20-01-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
37710,Associate Software Developer,Engineering,New Application,0,07-12-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
37976,Associate Software Developer,Engineering,New Application,0,01-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
38243,Associate Software Developer,Engineering,New Application,0,22-12-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
38511,Associate Software Developer,Engineering,New Application,0,02-03-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
38780,Associate Software Developer,Engineering,New Application,0,30-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
39050,Associate Software Developer,Engineering,New Application,0,23-09-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
39321,Associate Software Developer,Engineering,New Application,0,04-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
39520,IT Analyst,IT,Offer Sent,1,25-09-2017,Campus Job Board,Bachelors,0,Campus,Offer Accepted,02-11-2017,38,1
39593,Associate Software Developer,Engineering,New Application,0,02-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
39866,Associate Software Developer,Engineering,New Application,0,01-01-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
40140,Associate Software Developer,Engineering,New Application,0,20-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
40415,Associate Software Developer,Engineering,New Application,0,10-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
40691,Associate Software Developer,Engineering,New Application,0,29-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
40968,Associate Software Developer,Engineering,New Application,0,12-11-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
41246,Associate Software Developer,Engineering,New Application,0,22-09-2018,Campus Event,Bachelors,0,Campus,Not avaliable,#N/A,--,9
41525,Associate Software Developer,Engineering,New Application,0,25-10-2016,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
41805,Associate Software Developer,Engineering,New Application,0,17-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
41984,Finance Manager,Finance,Offer Sent,1,27-05-2017,Agency,Bachelors,7,Experienced,Offer Accepted,11-07-2017,45,1
42086,Associate Software Developer,Engineering,New Application,0,18-02-2016,Campus Job Board,Bachelors,2,Campus,Not avaliable,#N/A,--,9
42368,Associate Software Developer,Engineering,New Application,0,15-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
42467,IT Analyst,IT,Offer Sent,1,29-09-2017,Campus Job Board,PhD,2,Campus,Offer Accepted,10-11-2017,42,1
42532,Sr. Software Engineer,Engineering,Offer Sent,1,18-04-2018,Agency,PhD,10,Experienced,Offer Declined,02-06-2018,45,0
42651,Associate Software Developer,Engineering,New Application,0,19-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
42935,Associate Software Developer,Engineering,New Application,0,11-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
43220,Associate Software Developer,Engineering,New Application,0,06-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
43506,Associate Software Developer,Engineering,New Application,0,03-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
43793,Associate Software Developer,Engineering,New Application,0,07-09-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
44081,Associate Software Developer,Engineering,New Application,0,02-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
44153,Associate Software Developer,Engineering,Offer Sent,1,30-09-2016,Campus Event,PhD,0,Campus,Offer Declined,05-01-2017,97,0
44370,Associate Software Developer,Engineering,New Application,0,12-02-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
44660,Associate Software Developer,Engineering,New Application,0,28-02-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
44951,Associate Software Developer,Engineering,New Application,0,26-12-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
45243,Associate Software Developer,Engineering,New Application,0,09-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
45536,Associate Software Developer,Engineering,New Application,0,17-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
45830,Associate Software Developer,Engineering,New Application,0,14-12-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
46125,Associate Software Developer,Engineering,New Application,0,18-12-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
46421,Associate Software Developer,Engineering,New Application,0,07-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
46718,Associate Software Developer,Engineering,New Application,0,26-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
47016,Associate Software Developer,Engineering,New Application,0,05-12-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
47315,Associate Software Developer,Engineering,New Application,0,16-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
47615,Associate Software Developer,Engineering,New Application,0,12-08-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
47916,Associate Software Developer,Engineering,New Application,0,16-01-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
48218,Associate Software Developer,Engineering,New Application,0,04-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
48375,Sr. Customer Service Operations Associate,Operations,Offer Sent,1,06-04-2016,Outsourced,Bachelors,15,Experienced,Offer Accepted,16-05-2016,40,1
48521,Associate Software Developer,Engineering,New Application,0,12-03-2016,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
48825,Associate Software Developer,Engineering,New Application,0,19-02-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
49130,Associate Software Developer,Engineering,New Application,0,10-10-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
49436,Associate Software Developer,Engineering,New Application,0,31-10-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
49743,Associate Software Developer,Engineering,New Application,0,10-11-2017,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
50051,Associate Software Developer,Engineering,New Application,0,20-01-2018,Website,Bachelors,0,Campus,Not avaliable,#N/A,--,9
50360,Associate Software Developer,Engineering,New Application,0,23-01-2016,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
50670,Associate Software Developer,Engineering,New Application,0,01-10-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
50855,UX Designer,Product,Offer Sent,1,14-05-2017,Website,Bachelors,7,Experienced,Offer Declined,24-06-2017,41,0
50981,Associate Software Developer,Engineering,New Application,0,04-09-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
51293,Associate Software Developer,Engineering,New Application,0,26-12-2017,Advertisement,Bachelors,0,Campus,Not avaliable,#N/A,--,9
51606,Associate Software Developer,Engineering,New Application,0,30-10-2018,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
51920,Associate Software Developer,Engineering,New Application,0,01-11-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
52235,Associate Software Developer,Engineering,New Application,0,15-10-2017,Campus Job Board,Bachelors,0,Campus,Not avaliable,#N/A,--,9
52551,Associate Software Developer,Engineering,New Application,0,01-12-2016,Career Fair,Bachelors,0,Campus,Not avaliable,#N/A,--,9
